Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_Range_USD,Trend_Score,Trend_Source,Notes,Price_Min,Price_Max,Price_Avg,Price_Range_Width,Price_Category,Revenue_Per_Unit,Success_Score
PROD-2025-0879,Glow Eco-friendly Diapers Carrier,Baby,Eco-friendly Diapers,88418,4774572.0,$45-$63,75.0,Amazon Best Sellers,Trending based on category growth and social media signals.,45.0,63.0,54.0,18.0,Premium,54.0,0.39098816971639794
PROD-2025-0880,Portable Stock Media Template,Digital Goods,Stock Media,222232,27334536.0,$116-$130,90.9,Amazon Best Sellers,Trending based on category growth and social media signals.,116.0,130.0,123.0,14.0,Luxury,123.0,0.4946850633628283
PROD-2025-0881,Aura Activewear Band,Fitness,Activewear,59673,3192505.5,$51-$56,73.5,Instagram Shop Popular,Trending based on category growth and social media signals.,51.0,56.0,53.5,5.0,Premium,53.5,0.3782903600113847
PROD-2025-0882,Sustainable Digital Planners Preset,Digital Goods,Digital Planners,28794,1641258.0,$50-$64,80.5,Google Trends Breakout,Trending based on category growth and social media signals.,50.0,64.0,57.0,14.0,Premium,57.0,0.4077066701216264
PROD-2025-0883,Wireless Organic Baby Clothing Bottle,Baby,Organic Baby Clothing,72925,10719975.0,$139-$155,74.6,Google Trends Breakout,Trending based on category growth and social media signals.,139.0,155.0,147.0,16.0,Luxury,147.0,0.3861866506431758
PROD-2025-0884,Flex Digital Planners Asset,Digital Goods,Digital Planners,33271,3859436.0,$88-$144,75.6,Instagram Shop Popular,Trending based on category growth and social media signals.,88.0,144.0,116.0,56.0,Luxury,116.0,0.3840162228803442
PROD-2025-0885,Swift Pet Apparel Treats,Pet,Pet Apparel,70779,7821079.5,$75-$146,78.6,Instagram Shop Popular,Trending based on category growth and social media signals.,75.0,146.0,110.5,71.0,Luxury,110.5,0.4057986005604846
PROD-2025-0886,Luxe Home Office Decor Blender,Home & Garden,Home Office Decor,76634,14407192.0,$143-$233,83.0,Google Trends Breakout,Trending based on category growth and social media signals.,143.0,233.0,188.0,90.0,Luxury,188.0,0.42885732993334436
PROD-2025-0887,Vital Activewear Shorts,Fitness,Activewear,23990,3934360.0,$130-$198,85.5,Google Trends Breakout,Trending based on category growth and social media signals.,130.0,198.0,164.0,68.0,Luxury,164.0,0.43183798764387776
PROD-2025-0888,Pure Organic Pet Food Treats,Pet,Organic Pet Food,32759,5896620.0,$142-$218,71.4,Google Trends Breakout,Trending based on category growth and social media signals.,142.0,218.0,180.0,76.0,Luxury,180.0,0.36292364056797805
PROD-2025-0889,Premium Smart Pet Feeders Feeder,Pet,Smart Pet Feeders,73860,8161530.0,$103-$118,76.4,Shopify Trending List,Trending based on category growth and social media signals.,103.0,118.0,110.5,15.0,Luxury,110.5,0.3953557218581415
PROD-2025-0890,Glow Stock Media Template,Digital Goods,Stock Media,38511,7471134.0,$146-$242,88.0,Shopify Trending List,Trending based on category growth and social media signals.,146.0,242.0,194.0,96.0,Luxury,194.0,0.4469637449834672
PROD-2025-0891,Luxe Smart Fitness Trackers Roller,Fitness,Smart Fitness Trackers,30944,4177440.0,$124-$146,84.6,Amazon Best Sellers,Trending based on category growth and social media signals.,124.0,146.0,135.0,22.0,Luxury,135.0,0.42859544350363293
PROD-2025-0892,Ergonomic Digital Planners Asset,Digital Goods,Digital Planners,85526,3078936.0,$20-$52,83.6,Shopify Trending List,Trending based on category growth and social media signals.,20.0,52.0,36.0,32.0,Mid-Range,36.0,0.4334652243113919
PROD-2025-0893,Vital Zero-waste Kits Wrap,Eco-Friendly,Zero-waste Kits,34928,6060008.0,$130-$217,80.9,Instagram Shop Popular,Trending based on category growth and social media signals.,130.0,217.0,173.5,87.0,Luxury,173.5,0.41081584962173257
PROD-2025-0894,Pro Educational Toys Carrier,Baby,Educational Toys,59618,5097339.0,$76-$95,84.1,Google Trends Breakout,Trending based on category growth and social media signals.,76.0,95.0,85.5,19.0,Premium,85.5,0.4312804146457985
PROD-2025-0895,Portable Pet Apparel Collar,Pet,Pet Apparel,177536,20682944.0,$95-$138,91.6,Instagram Shop Popular,Trending based on category growth and social media signals.,95.0,138.0,116.5,43.0,Luxury,116.5,0.49010291681298407
PROD-2025-0896,Pro Pet Apparel Bed,Pet,Pet Apparel,48719,6406548.5,$86-$177,87.0,Shopify Trending List,Trending based on category growth and social media signals.,86.0,177.0,131.5,91.0,Luxury,131.5,0.4438096048362685
PROD-2025-0897,Wireless Online Courses App,Digital Goods,Online Courses,94327,9951498.5,$92-$119,75.7,Instagram Shop Popular,Trending based on category growth and social media signals.,92.0,119.0,105.5,27.0,Luxury,105.5,0.39555666363001507
PROD-2025-0898,Pure Recovery Tools Bottle,Fitness,Recovery Tools,85160,7706980.0,$85-$96,78.9,Instagram Shop Popular,Trending based on category growth and social media signals.,85.0,96.0,90.5,11.0,Premium,90.5,0.4098990424240364
PROD-2025-0899,Minimalist Smart Home Devices Projector,Electronics,Smart Home Devices,70732,10043944.0,$107-$177,80.4,Google Trends Breakout,Trending based on category growth and social media signals.,107.0,177.0,142.0,70.0,Luxury,142.0,0.41479010179352915
PROD-2025-0900,Smart Organic Makeup Serum,Beauty & Skincare,Organic Makeup,61622,5761657.0,$47-$140,70.4,Amazon Best Sellers,Trending based on category growth and social media signals.,47.0,140.0,93.5,93.0,Premium,93.5,0.36314278760279445
PROD-2025-0901,Organic Home Gym Equipment Mat,Fitness,Home Gym Equipment,72223,11447345.5,$122-$195,82.6,Instagram Shop Popular,Trending based on category growth and social media signals.,122.0,195.0,158.5,73.0,Luxury,158.5,0.42605971161332995
PROD-2025-0902,Aura Wearable Tech Power Bank,Electronics,Wearable Tech,24382,3303761.0,$124-$147,73.9,Shopify Trending List,Trending based on category growth and social media signals.,124.0,147.0,135.5,23.0,Luxury,135.5,0.3739088709767832
PROD-2025-0903,Ergonomic Upcycled Fashion Utensils,Eco-Friendly,Upcycled Fashion,66305,8652802.5,$117-$144,77.4,Shopify Trending List,Trending based on category growth and social media signals.,117.0,144.0,130.5,27.0,Luxury,130.5,0.39898959027625336
PROD-2025-0904,Swift Home Gym Equipment Bench,Fitness,Home Gym Equipment,53407,4726519.5,$66-$111,83.1,Google Trends Breakout,Trending based on category growth and social media signals.,66.0,111.0,88.5,45.0,Premium,88.5,0.42515731163387166
PROD-2025-0905,Pro Fragrances Cleanser,Beauty & Skincare,Fragrances,63840,9256800.0,$123-$167,88.7,Google Trends Breakout,Trending based on category growth and social media signals.,123.0,167.0,145.0,44.0,Luxury,145.0,0.4550438570731621
PROD-2025-0906,Pure Hair Care Tools Lotion,Beauty & Skincare,Hair Care Tools,68208,4672248.0,$61-$76,78.0,Google Trends Breakout,Trending based on category growth and social media signals.,61.0,76.0,68.5,15.0,Premium,68.5,0.40233369992553636
PROD-2025-0907,Zen Biodegradable Products Soap,Eco-Friendly,Biodegradable Products,85869,8071686.0,$87-$101,79.2,Amazon Best Sellers,Trending based on category growth and social media signals.,87.0,101.0,94.0,14.0,Premium,94.0,0.41152724722768413
PROD-2025-0908,Premium Solar Powered Gadgets Composter,Eco-Friendly,Solar Powered Gadgets,489770,41875335.0,$61-$110,93.2,Shopify Trending List,Trending based on category growth and social media signals.,61.0,110.0,85.5,49.0,Premium,85.5,0.5545625764210933
PROD-2025-0909,Glow Athleisure Bag,Fashion,Athleisure,17651,1112013.0,$47-$79,76.7,Shopify Trending List,Trending based on category growth and social media signals.,47.0,79.0,63.0,32.0,Premium,63.0,0.3866917390538594
PROD-2025-0910,Luxe Smart Lighting Diffuser,Home & Garden,Smart Lighting,12098,992036.0,$38-$126,88.9,Google Trends Breakout,Trending based on category growth and social media signals.,38.0,126.0,82.0,88.0,Premium,82.0,0.44668761877930946
PROD-2025-0911,Smart Indoor Plants Accessories Shelf,Home & Garden,Indoor Plants Accessories,35133,4830787.5,$93-$182,81.4,Instagram Shop Popular,Trending based on category growth and social media signals.,93.0,182.0,137.5,89.0,Luxury,137.5,0.4133529187116448
PROD-2025-0912,Smart Organic Baby Clothing Carrier,Baby,Organic Baby Clothing,33322,2449167.0,$54-$93,77.3,Instagram Shop Popular,Trending based on category growth and social media signals.,54.0,93.0,73.5,39.0,Premium,73.5,0.3925254449466151
PROD-2025-0913,Pro Wearable Tech Adapter,Electronics,Wearable Tech,57490,5576530.0,$51-$143,85.9,Shopify Trending List,Trending based on category growth and social media signals.,51.0,143.0,97.0,92.0,Premium,97.0,0.4398956194100265
PROD-2025-0914,Nano Fragrances Serum,Beauty & Skincare,Fragrances,59543,8990993.0,$101-$201,87.6,Google Trends Breakout,Trending based on category growth and social media signals.,101.0,201.0,151.0,100.0,Luxury,151.0,0.44876685278363543
PROD-2025-0915,Zen Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,97546,4828527.0,$37-$62,83.7,Instagram Shop Popular,Trending based on category growth and social media signals.,37.0,62.0,49.5,25.0,Mid-Range,49.5,0.43613873875405185
PROD-2025-0916,Glow Digital Planners Template,Digital Goods,Digital Planners,69117,5287450.5,$66-$87,85.6,Google Trends Breakout,Trending based on category growth and social media signals.,66.0,87.0,76.5,21.0,Premium,76.5,0.44049806969495214
PROD-2025-0917,Zen Organic Makeup Lipstick,Beauty & Skincare,Organic Makeup,89851,12444363.5,$133-$144,87.0,Amazon Best Sellers,Trending based on category growth and social media signals.,133.0,144.0,138.5,11.0,Luxury,138.5,0.45124729169612604
PROD-2025-0918,Wireless SaaS Subscriptions Guide,Digital Goods,SaaS Subscriptions,18222,1567092.0,$54-$118,88.7,Google Trends Breakout,Trending based on category growth and social media signals.,54.0,118.0,86.0,64.0,Premium,86.0,0.4467949900311272
PROD-2025-0919,Vital Organic Makeup Serum,Beauty & Skincare,Organic Makeup,80348,9681934.0,$101-$140,73.7,Amazon Best Sellers,Trending based on category growth and social media signals.,101.0,140.0,120.5,39.0,Luxury,120.5,0.38302891334765704
PROD-2025-0920,Ultra Smart Home Devices Speaker,Electronics,Smart Home Devices,17403,1279120.5,$45-$102,88.2,Amazon Best Sellers,Trending based on category growth and social media signals.,45.0,102.0,73.5,57.0,Premium,73.5,0.444146894496307
PROD-2025-0921,Ultra Smart Baby Monitors Toy,Baby,Smart Baby Monitors,419730,23714745.0,$33-$80,93.4,Google Trends Breakout,Trending based on category growth and social media signals.,33.0,80.0,56.5,47.0,Premium,56.5,0.5428976054091217
PROD-2025-0922,Sustainable Home Gym Equipment Band,Fitness,Home Gym Equipment,64959,9419055.0,$96-$194,72.7,Instagram Shop Popular,Trending based on category growth and social media signals.,96.0,194.0,145.0,98.0,Luxury,145.0,0.37524620005663434
PROD-2025-0923,Glow Korean Skincare Dryer,Beauty & Skincare,Korean Skincare,36284,4118234.0,$102-$125,86.6,Google Trends Breakout,Trending based on category growth and social media signals.,102.0,125.0,113.5,23.0,Luxury,113.5,0.4395610480896399
PROD-2025-0924,Aura Kitchen Gadgets Mug,Home & Garden,Kitchen Gadgets,84012,12307758.0,$104-$189,71.2,Shopify Trending List,Trending based on category growth and social media signals.,104.0,189.0,146.5,85.0,Luxury,146.5,0.3711914555205278
PROD-2025-0925,Wireless Upcycled Fashion Soap,Eco-Friendly,Upcycled Fashion,29592,3462264.0,$97-$137,83.6,Google Trends Breakout,Trending based on category growth and social media signals.,97.0,137.0,117.0,40.0,Luxury,117.0,0.4233509683350409
PROD-2025-0926,Aura Activewear Bottle,Fitness,Activewear,69818,12462513.0,$143-$214,88.1,Shopify Trending List,Trending based on category growth and social media signals.,143.0,214.0,178.5,71.0,Luxury,178.5,0.4531248278999691
PROD-2025-0927,Pro Korean Skincare Lipstick,Beauty & Skincare,Korean Skincare,17027,681080.0,$29-$51,76.0,Shopify Trending List,Trending based on category growth and social media signals.,29.0,51.0,40.0,22.0,Mid-Range,40.0,0.3830789043606631
PROD-2025-0928,Ultra Smart Home Devices Hub,Electronics,Smart Home Devices,67879,8281238.0,$94-$150,73.2,Instagram Shop Popular,Trending based on category growth and social media signals.,94.0,150.0,122.0,56.0,Luxury,122.0,0.3782742085568479
PROD-2025-0929,Zen Fragrances Cleanser,Beauty & Skincare,Fragrances,77067,11059114.5,$104-$183,74.3,Google Trends Breakout,Trending based on category growth and social media signals.,104.0,183.0,143.5,79.0,Luxury,143.5,0.3854356270842322
PROD-2025-0930,Zen Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,79208,2811884.0,$15-$56,72.3,Google Trends Breakout,Trending based on category growth and social media signals.,15.0,56.0,35.5,41.0,Mid-Range,35.5,0.37582277304277917
PROD-2025-0931,Sustainable E-books Guide,Digital Goods,E-books,91499,8783904.0,$55-$137,76.2,Shopify Trending List,Trending based on category growth and social media signals.,55.0,137.0,96.0,82.0,Premium,96.0,0.3975452910140548
PROD-2025-0932,Vital Korean Skincare Oil,Beauty & Skincare,Korean Skincare,45600,1664400.0,$21-$52,89.5,Shopify Trending List,Trending based on category growth and social media signals.,21.0,52.0,36.5,31.0,Mid-Range,36.5,0.4557456121951158
PROD-2025-0933,Aura Yoga Gear Bench,Fitness,Yoga Gear,98580,12913980.0,$124-$138,86.0,Instagram Shop Popular,Trending based on category growth and social media signals.,124.0,138.0,131.0,14.0,Luxury,131.0,0.44782571162707263
PROD-2025-0934,Premium Charging Solutions Speaker,Electronics,Charging Solutions,59592,9296352.0,$144-$168,73.3,Instagram Shop Popular,Trending based on category growth and social media signals.,144.0,168.0,156.0,24.0,Luxury,156.0,0.37727571320024866
PROD-2025-0935,Zen Hair Care Tools Oil,Beauty & Skincare,Hair Care Tools,30107,5313885.5,$133-$220,80.3,Google Trends Breakout,Trending based on category growth and social media signals.,133.0,220.0,176.5,87.0,Luxury,176.5,0.4069440931218936
PROD-2025-0936,Vital Hair Care Tools Lipstick,Beauty & Skincare,Hair Care Tools,63283,9460808.5,$140-$159,76.7,Instagram Shop Popular,Trending based on category growth and social media signals.,140.0,159.0,149.5,19.0,Luxury,149.5,0.3949431376434981
PROD-2025-0937,Luxe Wearable Tech Stand,Electronics,Wearable Tech,83088,14124960.0,$139-$201,77.5,Shopify Trending List,Trending based on category growth and social media signals.,139.0,201.0,170.0,62.0,Luxury,170.0,0.4025243733786794
PROD-2025-0938,Sustainable Organic Baby Clothing Pacifier,Baby,Organic Baby Clothing,70884,7265610.0,$58-$147,87.8,Google Trends Breakout,Trending based on category growth and social media signals.,58.0,147.0,102.5,89.0,Luxury,102.5,0.45181758716751286
PROD-2025-0939,Pure Yoga Gear Dumbbell,Fitness,Yoga Gear,99364,8594986.0,$40-$133,74.4,Amazon Best Sellers,Trending based on category growth and social media signals.,40.0,133.0,86.5,93.0,Premium,86.5,0.3899674782928835
PROD-2025-0940,Sustainable Footwear T-Shirt,Fashion,Footwear,10395,1398127.5,$121-$148,81.5,Amazon Best Sellers,Trending based on category growth and social media signals.,121.0,148.0,134.5,27.0,Luxury,134.5,0.40937967409579445
PROD-2025-0941,Aura Organic Makeup Cleanser,Beauty & Skincare,Organic Makeup,11596,1693016.0,$97-$195,87.5,Instagram Shop Popular,Trending based on category growth and social media signals.,97.0,195.0,146.0,98.0,Luxury,146.0,0.43959684471523164
PROD-2025-0942,Luxe Personal Care Gadgets Oil,Beauty & Skincare,Personal Care Gadgets,69299,10429499.5,$143-$158,89.3,Google Trends Breakout,Trending based on category growth and social media signals.,143.0,158.0,150.5,15.0,Luxury,150.5,0.4590309798138011
PROD-2025-0943,Premium Educational Toys Stroller,Baby,Educational Toys,79301,5590720.5,$55-$86,83.1,Amazon Best Sellers,Trending based on category growth and social media signals.,55.0,86.0,70.5,31.0,Premium,70.5,0.4298395897518613
PROD-2025-0944,Sustainable Portable Audio Power Bank,Electronics,Portable Audio,70105,2628937.5,$16-$59,73.4,Instagram Shop Popular,Trending based on category growth and social media signals.,16.0,59.0,37.5,43.0,Mid-Range,37.5,0.37967672462584634
PROD-2025-0945,Ultra Fragrances Serum,Beauty & Skincare,Fragrances,95535,13518202.5,$119-$164,76.9,Google Trends Breakout,Trending based on category growth and social media signals.,119.0,164.0,141.5,45.0,Luxury,141.5,0.40177510002325406
PROD-2025-0946,Premium Wearable Tech Adapter,Electronics,Wearable Tech,24847,3528274.0,$123-$161,82.0,Google Trends Breakout,Trending based on category growth and social media signals.,123.0,161.0,142.0,38.0,Luxury,142.0,0.41449295452219387
PROD-2025-0947,Minimalist Stock Media Tool,Digital Goods,Stock Media,10610,684345.0,$47-$82,79.6,Google Trends Breakout,Trending based on category growth and social media signals.,47.0,82.0,64.5,35.0,Premium,64.5,0.39991855143399513
PROD-2025-0948,Nano Kitchen Gadgets Planter,Home & Garden,Kitchen Gadgets,20455,3487577.5,$142-$199,78.2,Instagram Shop Popular,Trending based on category growth and social media signals.,142.0,199.0,170.5,57.0,Luxury,170.5,0.3946987718739275
PROD-2025-0949,Luxe Smart Home Devices Power Bank,Electronics,Smart Home Devices,41528,3571408.0,$75-$97,88.1,Amazon Best Sellers,Trending based on category growth and social media signals.,75.0,97.0,86.0,22.0,Premium,86.0,0.4480092934920782
PROD-2025-0950,Organic Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,85236,12188748.0,$95-$191,86.2,Instagram Shop Popular,Trending based on category growth and social media signals.,95.0,191.0,143.0,96.0,Luxury,143.0,0.4464127851110282
PROD-2025-0951,Ultra Accessories Dress,Fashion,Accessories,92420,14094050.0,$127-$178,78.8,Instagram Shop Popular,Trending based on category growth and social media signals.,127.0,178.0,152.5,51.0,Luxury,152.5,0.41071183068141665
